2019-03-20 21:18:40,1,Master Bedroom,400,10,21.4,50.3
2019-03-20 21:18:43,1,Master Bedroom,400,2,21.4,50.3
2019-03-20 21:18:46,1,Master Bedroom,400,0,21.4,50.4
2019-03-20 21:18:48,1,Master Bedroom,524,12,21.4,50.5
2019-03-20 21:18:51,1,Master Bedroom,502,27,21.4,50.9
2019-03-20 21:18:54,1,Master Bedroom,557,32,21.4,51.3
2019-03-20 21:18:57,1,Master Bedroom,664,44,21.4,51.7
2019-03-20 21:18:59,1,Master Bedroom,495,42,21.5,52
2019-03-20 21:19:02,1,Master Bedroom,411,22,21.5,51.9
2019-03-20 21:19:05,1,Master Bedroom,400,8,21.5,51.8
2019-03-20 21:19:07,1,Master Bedroom,400,0,21.5,51.7
2019-03-20 21:19:10,1,Master Bedroom,400,7,21.5,51.6
2019-03-20 21:19:13,1,Master Bedroom,400,0,21.5,51.4
2019-03-20 21:19:15,1,Master Bedroom,400,3,21.5,51.4
2019-03-20 21:19:18,1,Master Bedroom,400,1,21.5,51.3
2019-03-20 21:19:20,1,Master Bedroom,400,0,21.5,51.2
